x;y
-0.402102;41.6641
-0.418465;41.6863
-0.43487;41.7195
-0.459482;41.7414
-0.475997;41.7633
-0.500518;41.7964
-0.517218;41.8182
-0.542044;41.8399
-0.558418;41.862
-0.582847;41.8841
-0.607123;41.9175
-0.623452;41.9396
-0.639822;41.9617
-0.664412;41.9948
-0.680728;42.017
-0.705038;42.0393
-0.720927;42.0618
-0.744672;42.0843
-0.760532;42.1177
-0.78463;42.14
-0.808939;42.162
-0.825245;42.1841
-0.850009;42.2058
-0.866828;42.2387
-0.883405;42.2607
-0.907704;42.2831
-0.923756;42.3055
-0.947874;42.339
-0.964001;42.3612
-0.988639;42.3831
-1.00506;42.4052
-1.02972;42.4383
-1.04623;42.4604
-1.0627;42.4824
-1.08701;42.5047
-1.10324;42.5268
-1.12737;42.5604
-1.14364;42.5826
-1.16795;42.605
-1.18412;42.6274
-1.20851;42.6609
-1.22469;42.6833
-1.24908;42.7056
-1.26526;42.728
-1.28982;42.7502
-1.30603;42.7836
-1.3304;42.8059
-1.34698;42.8279
-1.37193;42.8495
-1.38824;42.8828
-1.41238;42.9052
-1.42841;42.9276
-1.44439;42.95
-1.46853;42.9835
-1.4926;43.0059
-1.50855;43.0283
-1.53254;43.0507
-1.54807;43.0734
-1.57163;43.0962
-1.5872;43.1188
-1.611;43.1526
-1.63471;43.1753
-1.65046;43.198
-1.67421;43.2208
-1.69757;43.2439
-1.71289;43.267
-1.73616;43.3014
-1.75946;43.3245
-1.78259;43.3477
-1.79757;43.3709
-1.82061;43.3943
-1.84375;43.4177
-1.86665;43.4412
-1.8814;43.4759
-1.90383;43.4999
-1.92611;43.524
-1.94021;43.548
-1.9624;43.572
-1.98455;43.5961
-2.00664;43.6202
-2.02886;43.6442
-2.05084;43.6685
-2.06471;43.6928
-2.08632;43.7174
-2.10785;43.7421
-2.12936;43.7668
-2.1509;43.7915
-2.17216;43.8165
-2.19348;43.8415
-2.21474;43.8554
-2.23603;43.8804
-2.2573;43.9054
-2.27836;43.9307
-2.29941;43.9559
-2.32033;43.9813
-2.34097;44.0069
-2.36166;44.0324
-2.38243;44.0468
-2.40307;44.0726
-2.4238;44.0982
-2.44449;44.1239
-2.46499;44.1386
-2.48536;44.1645
-2.50565;44.1904
-2.52601;44.2051
-2.54624;44.231
-2.56657;44.257
-2.59479;44.2722
-2.61495;44.2985
-2.6352;44.3247
-2.65533;44.3398
-2.67547;44.3662
-2.70374;44.3814
-2.72401;44.4077
-2.74419;44.423
-2.77251;44.4495
-2.7928;44.4649
-2.81333;44.4911
-2.8336;44.5065
-2.85369;44.5332
-2.88179;44.549
-2.90163;44.576
-2.92164;44.5918
-2.94135;44.6079
-2.96936;44.6351
-2.98917;44.6513
-3.00902;44.6674
-3.02904;44.6945
-3.05699;44.7107
-3.07662;44.7271
-3.09611;44.7547
-3.1238;44.7713
-3.1433;44.7879
-3.16277;44.8047
-3.1905;44.8214
-3.21003;44.8494
-3.23779;44.8661
-3.25722;44.8831
-3.27651;44.9004
-3.30389;44.9178
-3.32316;44.9352
-3.34255;44.9525
-3.37025;44.9697
-3.38967;44.9983
-3.41706;45.0161
-3.4363;45.034
-3.46366;45.0519
-3.48287;45.0699
-3.51025;45.0878
-3.52955;45.1058
-3.55692;45.1127
-3.57623;45.1308
-3.6036;45.1489
-3.62289;45.1672
-3.65047;45.1854
-3.6779;45.2039
-3.69736;45.2222
-3.72505;45.2403
-3.74446;45.2586
-3.77193;45.2659
-3.79956;45.2843
-3.81916;45.3026
-3.84678;45.3211
-3.87461;45.3283
-3.89431;45.3467
-3.92212;45.3651
-3.94996;45.3835
-3.96963;45.402
-3.99754;45.4091
-4.02542;45.4276
-4.04494;45.4466
-4.07255;45.4547
-4.10037;45.4737
-4.12811;45.4818
-4.1561;45.5005
-4.17599;45.5194
-4.20408;45.5272
-4.23202;45.5465
-4.26009;45.5655
-4.28819;45.5735
-4.30827;45.5924
-4.33672;45.6
-4.36511;45.6077
-4.39357;45.6265
-4.42194;45.6343
-4.45031;45.6531
-4.47868;45.6721
-4.50715;45.68
-4.53573;45.6988
-4.5563;45.7064
-4.58501;45.7253
-4.61376;45.7331
-4.64261;45.7408
-4.67132;45.76
-4.70017;45.7679
-4.72075;45.7869
-4.74949;45.7949
-4.77835;45.8141
-4.8073;45.8222
-4.83622;45.8304
-4.85706;45.8497
-4.88615;45.8577
-4.91527;45.8655
-4.9444;45.8734
-4.97343;45.8926
-5.00247;45.9009
-5.02348;45.9091
-5.05279;45.9284
-5.08214;45.9368
-5.1115;45.9453
-5.14092;45.9536
-5.17031;45.9733
-5.19157;45.9817
-5.22102;45.99
-5.25047;46.0093
-5.27989;46.0177
-5.30938;46.0261
-5.33888;46.0347
-5.36861;46.0432
-5.39039;46.0514
-5.42033;46.0593
-5.45032;46.0671
-5.48021;46.0864
-5.51021;46.0944
-5.53199;46.1025
-5.56202;46.1105
-5.592;46.1186
-5.62202;46.1268
-5.6439;46.135
-5.6738;46.1433
-5.70369;46.1519
-5.73362;46.1605
-5.75542;46.1802
-5.78546;46.1888
-5.80749;46.1863
-5.83766;46.1949
-5.86788;46.2035
-5.89004;46.2121
-5.92033;46.2208
-5.95063;46.2294
-5.97289;46.2269
-6.00333;46.2353
-6.02573;46.2438
-6.05623;46.2523
-6.08686;46.2607
-6.10931;46.2691
-6.13999;46.2772
-6.17073;46.2744
-6.19339;46.2827
-6.22425;46.291
-6.24704;46.2994
-6.27794;46.2965
-6.30888;46.305
-6.33173;46.3022
-6.3627;46.3109
-6.39372;46.3196
-6.41668;46.3284
-6.44778;46.3261
-6.47079;46.3346
-6.50198;46.3318
-6.53326;46.3401
-6.55649;46.3485
-6.58785;46.3459
-6.61927;46.3429
-6.64259;46.3507
-6.67402;46.3474
-6.70545;46.3555
-6.72891;46.3526
-6.76045;46.3612
-6.78397;46.3696
-6.81558;46.3671
-6.84728;46.3756
-6.87082;46.3725
-6.90252;46.3698
-6.92614;46.3671
-6.95787;46.3756
-6.9816;46.3729
-7.01354;46.3812
-7.04553;46.3789
-7.06941;46.3764
-7.09336;46.385
-7.12544;46.3825
-7.15749;46.3805
-7.18152;46.3781
-7.20559;46.3867
-7.23786;46.3845
-7.26205;46.3818
-7.29441;46.3791
-7.31867;46.3873
-7.35106;46.3842
-7.37536;46.3814
-7.40781;46.3894
-7.43226;46.3864
-7.46486;46.3833
-7.48934;46.3803
-7.52196;46.3883
-7.54655;46.3852
-7.57929;46.3824
-7.60386;46.3793
-7.63659;46.3763
-7.66118;46.3842
-7.68581;46.3812
-7.71861;46.3784
-7.74332;46.3755
-7.77618;46.3726
-7.80095;46.3696
-7.82585;46.3668
-7.85891;46.3752
-7.88386;46.3726
-7.91693;46.3695
-7.94185;46.3667
-7.96682;46.3635
-8;46.3605
-8.02508;46.3573
-8.05018;46.3542
-8.08347;46.3512
-8.10875;46.3487
-8.13408;46.3462
-8.1675;46.3434
-8.19283;46.3409
-8.21821;46.3383
-8.25182;46.3355
-8.27735;46.3327
-8.3029;46.3296
-8.33655;46.3264
-8.36203;46.3228
-8.38748;46.3194
-8.41289;46.3158
-8.44638;46.3122
-8.47184;46.3088
-8.49737;46.3053
-8.523;46.3018
-8.55688;46.2878
-8.58261;46.2846
-8.60838;46.2816
-8.63421;46.2786
-8.66824;46.2759
-8.69416;46.2619
-8.72014;46.2591
-8.74611;46.2562
-8.78035;46.2533
-8.80658;46.2396
-8.83282;46.2256
-8.85901;46.2226
-8.89336;46.2085
-8.91961;46.2052
-8.94589;46.202
-8.98034;46.1875
-9.00666;46.1839
-9.04114;46.1804
-9.06749;46.1655
-9.102;46.1618
-9.1283;46.1466
-9.15455;46.1313
-9.18883;46.1269
-9.21508;46.1226
-9.24948;46.1071
-9.27595;46.1031
-9.31055;46.088
-9.3371;46.0841
-9.3718;46.0803
-9.39831;46.065
-9.43296;46.05
-9.45946;46.046
-9.49409;46.0307
-9.52061;46.0265
-9.55537;46.0112
-9.58214;46.0071
-9.60867;45.9913
-9.64337;45.9867
-9.6699;45.9708
-9.70452;45.9661
-9.73126;45.9508
-9.75801;45.9355
-9.79279;45.92
-9.81949;45.9155
-9.85434;45.8999
-9.88109;45.8953
-9.90772;45.8793
-9.94243;45.8741
-9.96902;45.8579
-10.0038;45.853
-10.0307;45.8371
-10.0573;45.8207
-10.0921;45.8155
-10.1188;45.7992
-10.1456;45.7942
-10.1806;45.778
-10.2074;45.7617
-10.2342;45.7565
-10.2611;45.7403
-10.2962;45.7242
-10.3231;45.7191
-10.3501;45.7028
-10.3769;45.6862
-10.4116;45.6804
-10.4381;45.6633
-10.4649;45.6465
-10.4917;45.6409
-10.5266;45.624
-10.5534;45.607
-10.5802;45.601
-10.6071;45.584
-10.6338;45.5667
-10.6607;45.5495
-10.6876;45.5436
-10.7146;45.5268
-10.7497;45.5098
-10.7767;45.5038
-10.8035;45.4866
-10.8304;45.4694
-10.8572;45.4631
-10.8842;45.4459
-10.9109;45.4283
-10.9377;45.4106
-10.9647;45.393
-10.9915;45.3864
-11.0182;45.3685
-11.0449;45.3505
-11.0716;45.3437
-11.0984;45.3258
-11.1252;45.308
-11.1519;45.3009
-11.1787;45.2715
-11.2054;45.2643
-11.2323;45.2463
-11.2591;45.2283
-11.286;45.2101
-11.3128;45.1918
-11.3396;45.1847
-11.3664;45.1664
-11.4013;45.1483
-11.428;45.13
-11.4463;45.1116
-11.4727;45.1042
-11.5074;45.0858
-11.534;45.0674
-11.5607;45.049
-11.5873;45.0303
-11.6137;45.0228
-11.6401;45.0042
-11.6664;44.9854
-11.7007;44.9664
-11.7271;44.9477
-11.7532;44.9286
-11.7796;44.9207
-11.8059;44.9018
-11.8322;44.8828
-11.8666;44.8637
-11.893;44.8447
-11.9195;44.837
-11.9461;44.8182
-11.9807;44.7993
-12.007;44.7801
-12.0331;44.7606
-12.0591;44.7409
-12.0853;44.7215
-12.1196;44.7019
-12.1454;44.6819
-12.1714;44.673
-12.1974;44.6531
-12.2314;44.633
-12.2576;44.6132
-12.2838;44.5936
-12.318;44.585
-12.344;44.5651
-12.3699;44.5452
-12.3959;44.5252
-12.4297;44.5051
-12.4554;44.4849
-12.481;44.4644
-12.5067;44.4551
-12.5406;44.435
-12.5664;44.4148
-12.592;44.3945
-12.6176;44.3741
-12.6515;44.3539
-12.6772;44.3446
-12.7027;44.324
-12.7365;44.3036
-12.762;44.2827
-12.7877;44.2623
-12.8213;44.2416
-12.8468;44.2319
-12.8722;44.211
-12.9058;44.1902
-12.9314;44.1694
-12.9568;44.1485
-12.9824;44.1277
-13.0161;44.1181
-13.0415;44.0975
-13.0669;44.0766
-13.0922;44.0557
-13.1259;44.0463
-13.1516;44.0257
-13.1772;44.0052
-13.2027;43.9846
-13.2282;43.9639
-13.2616;43.9427
-13.2869;43.9328
-13.3123;43.9119
-13.3376;43.8909
-13.363;43.8701
-13.3883;43.8491
-13.4215;43.8391
-13.4467;43.8179
-13.4719;43.7967
-13.497;43.7755
-13.5222;43.7541
-13.5474;43.744
-13.5727;43.7228
-13.598;43.7017
-13.6233;43.6807
-13.6483;43.6706
-13.6734;43.6495
-13.7066;43.6284
-13.7317;43.6072
-13.7567;43.5972
-13.7817;43.5757
-13.8067;43.5543
-13.8319;43.533
-13.8572;43.523
-13.8824;43.5018
-13.9074;43.4803
-13.9324;43.4587
-13.9573;43.4483
-13.9823;43.4268
-14.0074;43.4053
-14.0327;43.3843
-14.0579;43.3743
-14.0829;43.3532
-14.108;43.332
-14.1329;43.3108
-14.1577;43.3003
-14.1825;43.2788
-14.2075;43.2573
-14.2326;43.2471
-14.2578;43.226
-14.2829;43.205
-14.3079;43.1838
-14.3327;43.1735
-14.3576;43.1521
-14.3826;43.1307
-14.4074;43.1091
-14.4322;43.0985
-14.4572;43.077
-14.4821;43.0555
-14.5067;43.0336
-14.5313;43.0229
-14.564;43.0011
-14.5888;42.9796
-14.6138;42.9582
-14.6389;42.9481
-14.6638;42.9267
-14.6888;42.9053
-14.7136;42.8949
-14.7383;42.8733
-14.763;42.8517
-14.788;42.8303
-14.8127;42.8198
-14.8374;42.7982
-14.8622;42.7767
-14.8871;42.7552
-14.9117;42.7335
-14.9361;42.7224
-14.9604;42.7002
-14.985;42.6781
-15.0098;42.6564
-15.0349;42.6461
-15.0598;42.6247
-15.0927;42.6032
-15.1175;42.5817
-15.1422;42.5714
-15.159;42.5499
-15.1834;42.5278
-15.216;42.5058
-15.2403;42.4948
-15.2645;42.4726
-15.2886;42.4504
-15.313;42.4284
-15.3376;42.4177
-15.3621;42.3958
-15.3869;42.3743
-15.4115;42.3526
-15.4362;42.3311
-15.4606;42.3202
-15.4848;42.298
-15.509;42.2757
-15.5335;42.2646
-15.558;42.2424
-15.5827;42.2205
-15.6074;42.1988
-15.6319;42.1883
-15.6564;42.1667
-15.681;42.1451
-15.7058;42.1237
-15.7303;42.1128
-15.7546;42.0905
-15.7789;42.0684
-15.8031;42.0462
-15.8275;42.0239
-15.8518;42.0129
-15.8764;41.991
-15.9009;41.9691
-15.9257;41.9475
-15.9506;41.926
-15.9752;41.9151
-16.0078;41.8932
-16.0324;41.8713
-16.0572;41.8496
-16.082;41.839
-16.1066;41.817
-16.1311;41.7948
-16.1556;41.7727
-16.1802;41.7617
-16.2048;41.7397
-16.2296;41.7179
-16.2544;41.6963
-16.279;41.6856
-16.3036;41.6634
-16.328;41.6411
-16.3527;41.6191
-16.3774;41.597
-16.402;41.575
-16.4265;41.564
-16.451;41.542
-16.4756;41.5199
-16.5001;41.4977
-16.5246;41.4866
-16.5492;41.4645
-16.5738;41.4424
-16.5984;41.4203
-16.623;41.3986
-16.6478;41.3881
-16.6725;41.3665
-16.6972;41.3448
-16.7215;41.3227
-16.7459;41.3006
-16.7705;41.2897
-16.7951;41.2677
-16.8196;41.2456
-16.844;41.2235
-16.8687;41.2019
-16.8932;41.1799
-16.9177;41.1689
-16.942;41.1466
-16.9664;41.1244
-16.9908;41.1023
-17.0154;41.0914
-17.0399;41.0695
-17.0643;41.0474
-17.0886;41.0253
-17.1131;41.0033
-17.1376;40.9924
-17.1622;40.9704
-17.1868;40.9483
-17.2115;40.9265
-17.2362;40.9046
-17.2608;40.8939
-17.2856;40.8723
-17.3102;40.8505
-17.3348;40.8285
-17.3593;40.8175
-17.3837;40.7953
-17.4083;40.7732
-17.4329;40.7512
-17.4573;40.7289
-17.4819;40.7179
-17.5066;40.6959
-17.5313;40.674
-17.556;40.6521
-17.5803;40.641
-17.6046;40.6188
-17.6293;40.5971
-17.654;40.5753
-17.6786;40.5533
-17.7033;40.5425
-17.728;40.5207
-17.7526;40.4989
-17.777;40.4768
-17.8014;40.4547
-17.826;40.4439
-17.8508;40.4223
-17.8756;40.4007
-17.9002;40.3787
-17.9247;40.3678
-17.949;40.3456
-17.9733;40.3234
-17.9978;40.3014
-18.0225;40.2906
-18.0472;40.2687
-18.0716;40.2465
-18.0964;40.2247
-18.121;40.2139
-18.1456;40.1918
-18.1701;40.1697
-18.1947;40.1477
-18.2194;40.1369
-18.2437;40.1147
-18.2681;40.0925
-18.2925;40.0705
-18.317;40.0596
-18.3415;40.0378
-18.366;40.0159
-18.3906;40.0053
-18.4152;39.9835
-18.4396;39.9614
-18.4642;39.9395
-18.4805;39.9285
-18.505;39.9063
-18.5294;39.8842
-18.5539;39.8621
-18.5786;39.8514
-18.6033;39.8295
-18.6279;39.8076
-18.6524;39.7966
-18.677;39.7746
-18.7018;39.7527
-18.7264;39.7307
-18.751;39.7198
-18.7757;39.6979
-18.8004;39.676
-18.8251;39.6541
-18.8497;39.6432
-18.8743;39.621
-18.899;39.599
-18.9237;39.5771
-18.9484;39.5661
-18.9648;39.544
-18.9895;39.5222
-19.0144;39.5008
-19.0389;39.479
-19.0634;39.4683
-19.0879;39.4464
-19.1121;39.4241
-19.1366;39.4132
-19.1611;39.3912
-19.1858;39.3696
-19.2102;39.3476
-19.2345;39.3255
-19.2589;39.3146
-19.2833;39.2922
-19.3076;39.2699
-19.332;39.2477
-19.3567;39.2371
-19.3814;39.2154
-19.406;39.1936
-19.4305;39.1716
-19.455;39.1496
-19.4797;39.1388
-19.5042;39.1166
-19.5286;39.0945
-19.5533;39.0725
-19.5778;39.0505
-19.6023;39.0395
-19.6266;39.0172
-19.6508;38.9948
-19.6751;38.9836
-19.6996;38.9617
-19.724;38.9395
-19.7485;38.9172
-19.773;38.906
-19.7977;38.8841
-19.8223;38.8621
-19.8467;38.84
-19.8632;38.8293
-19.8878;38.8074
-19.9122;38.7854
-19.9368;38.7634
-19.9615;38.7526
-19.9861;38.7306
-20.0107;38.7085
-20.0354;38.6866
-20.0602;38.6761
-20.0849;38.6544
-20.1093;38.6325
-20.1337;38.6104
-20.1581;38.5994
-20.1827;38.5773
-20.2074;38.5555
-20.2319;38.5335
-20.2564;38.5225
-20.2811;38.5007
-20.3061;38.4904
-20.3307;38.4683
-20.3552;38.4464
-20.3797;38.4242
-20.4042;38.4131
-20.4287;38.391
-20.4531;38.3688
-20.4777;38.3467
-20.5022;38.3247
-20.5269;38.3139
-20.5517;38.2922
-20.5763;38.2702
-20.6009;38.2594
-20.6254;38.2373
-20.6499;38.2151
-20.6745;38.1931
-20.6989;38.182
-20.7231;38.1597
-20.7476;38.1375
-20.772;38.1153
-20.7963;38.0932
-20.8206;38.082
-20.8449;38.0597
-20.8691;38.0374
-20.8935;38.0151
-20.9098;38.0042
-20.9344;37.9823
-20.9589;37.9605
-20.9835;37.9386
-21.0081;37.9279
-21.0325;37.906
-21.057;37.8841
-21.0814;37.8621
-21.1059;37.8511
-21.1223;37.829
-21.1469;37.8069
-21.1715;37.7848
-21.1959;37.7737
-21.2204;37.7515
-21.245;37.7295
-21.2696;37.7186
-21.2943;37.6966
-21.3191;37.6746
-21.3437;37.6526
-21.3683;37.6416
-21.3929;37.6194
-21.4174;37.5973
-21.4418;37.575
-21.4582;37.5529
-21.4826;37.5419
-21.507;37.5197
-21.5316;37.4978
-21.5561;37.4868
-21.5806;37.4647
-21.6051;37.4426
-21.6297;37.4207
-21.6543;37.3988
-21.6788;37.3879
-21.7032;37.3658
-21.7196;37.3438
-21.7442;37.322
-21.7688;37.3001
-21.7935;37.2894
-21.8182;37.2677
-21.8429;37.2458
-21.8676;37.2239
-21.8921;37.202
-21.9166;37.191
-21.9411;37.1689
-21.9656;37.1469
-21.99;37.1248
-22.0144;37.1027
-22.0389;37.0919
-22.0633;37.0699
-22.0796;37.0479
-22.1039;37.0258
-22.1284;37.0151
-22.1528;36.993
-22.177;36.9708
-22.2015;36.9488
-22.2257;36.9377
-22.2502;36.9157
-22.2745;36.8936
-22.2907;36.8714
-22.3149;36.8603
-22.3392;36.8381
-22.3634;36.8159
-22.3879;36.805
-22.4124;36.7832
-22.4372;36.7615
-22.4619;36.7396
-22.4783;36.7176
-22.5028;36.7065
-22.5273;36.6845
-22.5518;36.6623
-22.576;36.6399
-22.6004;36.6289
-22.6249;36.6068
-22.6412;36.5847
-22.6657;36.5627
-22.6901;36.5518
-22.7143;36.5295
-22.7387;36.5074
-22.755;36.4853
-22.7794;36.4743
-22.8038;36.4522
-22.8283;36.4301
-22.8526;36.4077
-22.8771;36.3966
-22.9016;36.3745
-22.9179;36.3523
-22.9425;36.3303
-22.967;36.3083
-22.9916;36.2975
-23.0161;36.2755
-23.0324;36.2534
-23.0567;36.2312
-23.0812;36.2204
-23.1057;36.1987
-23.1222;36.1769
-23.1468;36.1551
-23.1715;36.1447
-23.1962;36.123
-23.2125;36.101
-23.2369;36.079
-23.2614;36.0682
-23.2858;36.0462
-23.3101;36.024
-23.3261;36.0018
-23.3502;35.9796
-23.3745;35.9687
-23.3906;35.9465
-23.4149;35.9244
-23.4391;35.9132
-23.4637;35.8911
-23.4882;35.8691
-23.5125;35.8469
-23.5288;35.836
-23.5534;35.8141
-23.5779;35.792
-23.5943;35.77
-23.6189;35.7479
-23.6435;35.737
-23.668;35.7149
-23.6846;35.6931
-23.709;35.6709
-23.7335;35.6599
-23.7579;35.6377
-23.7823;35.6156
-23.7986;35.6045
-23.8229;35.5822
-23.8472;35.5599
-23.8634;35.5376
-23.8877;35.5265
-23.9123;35.5044
-23.9369;35.4824
-23.9534;35.4604
-23.9779;35.4496
-24.0025;35.4276
-24.027;35.4058
-24.0434;35.3839
-24.0678;35.373
-24.0922;35.3509
-24.1165;35.3287
-24.1328;35.3064
-24.1572;35.2844
-24.1817;35.2735
-24.2061;35.2515
-24.2224;35.2295
-24.247;35.2077
-24.2717;35.197
-24.2962;35.1751
-24.321;35.1533
-24.3457;35.1315
-24.3622;35.1096
-24.3869;35.0989
-24.4114;35.0769
-24.4359;35.0549
-24.4605;35.0329
-24.4769;35.0109
-24.5014;34.9888
-24.5178;34.978
-24.5423;34.9558
-24.5665;34.9336
-24.591;34.9116
-24.6154;34.9008
-24.6317;34.8787
-24.6557;34.8561
-24.6797;34.8336
-24.704;34.8113
-24.7203;34.7893
-24.7449;34.7784
-24.7693;34.7561
-24.7937;34.7339
-24.8183;34.7119
-24.835;34.7012
-24.8597;34.6792
-24.8844;34.6572
-24.9091;34.6353
-24.9256;34.6133
-24.9501;34.6023
-24.9747;34.5802
-24.9992;34.5581
-25.0154;34.5359
-25.0395;34.5246
-25.0637;34.5023
-25.0879;34.48
-25.1041;34.4577
-25.1286;34.4466
-25.1529;34.4243
-25.1772;34.4019
-25.2014;34.3794
-25.2257;34.3682
-25.2419;34.346
-25.2663;34.324
-25.291;34.3023
-25.3158;34.2806
-25.3326;34.2701
-25.3575;34.2484
-25.3824;34.2268
-25.4071;34.216
-25.4319;34.194
-25.4486;34.1724
-25.4733;34.1505
-25.4976;34.1282
-25.522;34.1059
-25.5382;34.0948
-25.5626;34.0726
-25.5867;34.0502
-25.6112;34.0391
-25.6358;34.017
-25.6606;33.9952
-25.6853;33.9732
-25.702;33.9624
-25.7267;33.9403
-25.7511;33.918
-25.7757;33.8959
-25.8003;33.8737
-25.8252;33.8628
-25.8499;33.8407
-25.8746;33.8184
-25.8992;33.7961
-25.924;33.774
-25.9405;33.7629
-25.9651;33.7408
-25.9898;33.7186
-26.0143;33.6963
-26.0388;33.6738
-26.0631;33.6513
-26.0873;33.6288
-26.1116;33.6176
-26.1362;33.5956
-26.1609;33.5738
-26.1777;33.552
-26.2023;33.53
-26.2269;33.5079
-26.2513;33.4857
-26.2756;33.4634
-26.2998;33.4522
-26.3243;33.4301
-26.3486;33.4077
-26.3728;33.3853
-26.3974;33.3632
-26.422;33.3411
-26.4467;33.3191
-26.4633;33.297
-26.488;33.2751
-26.5124;33.2639
-26.5368;33.2417
-26.5692;33.2194
-26.5856;33.1973
-26.6102;33.1754
-26.6348;33.1535
-26.6595;33.1316
-26.6842;33.1098
-26.7088;33.099
-26.7335;33.0771
-26.7499;33.0552
-26.7741;33.0329
-26.7985;33.0106
-26.823;32.9886
-26.8476;32.9665
-26.872;32.9554
-26.8965;32.9333
-26.9212;32.9114
-26.9377;32.8895
-26.9621;32.8673
-26.9865;32.845
-27.0108;32.8339
-27.0355;32.8118
-27.06;32.7897
-27.0844;32.7676
-27.1007;32.7455
-27.1249;32.7233
-27.1493;32.7123
-27.174;32.6905
-27.1989;32.6689
-27.2235;32.6469
-27.2398;32.6247
-27.2641;32.6025
-27.2887;32.5915
-27.3131;32.5693
-27.3374;32.5471
-27.3617;32.5249
-27.3863;32.5029
-27.4027;32.492
-27.4273;32.4699
-27.4515;32.4473
-27.4758;32.425
-27.5001;32.4025
-27.5248;32.3916
-27.5494;32.3697
-27.5658;32.3475
-27.5903;32.3255
-27.6147;32.3034
-27.6392;32.2926
-27.6638;32.2706
-27.6804;32.2487
-27.705;32.2267
-27.7295;32.2156
-27.7541;32.1936
-27.7786;32.1713
-27.8029;32.1489
-27.8273;32.1265
-27.8436;32.1041
-27.8682;32.093
-27.8928;32.071
-27.9173;32.0488
-27.9417;32.0268
-27.9662;32.0047
-27.9909;31.994
-28.0077;31.9723
-28.0322;31.9503
-28.0566;31.9281
-28.081;31.9058
-28.0974;31.8837
-28.1219;31.8727
-28.1462;31.8506
-28.1706;31.8285
-28.1952;31.8067
-28.2198;31.7848
-28.2361;31.7628
-28.2607;31.7521
-28.2851;31.7299
-28.3096;31.7077
-28.3342;31.6856
-28.359;31.6637
-28.3758;31.6421
-28.4006;31.6203
-28.4253;31.6097
-28.45;31.5881
-28.4747;31.5664
-28.4992;31.5445
-28.5237;31.5226
-28.5401;31.5006
-28.5648;31.4789
-28.5895;31.4572
-28.6142;31.4356
-28.6391;31.425
-28.6641;31.4036
-28.6891;31.3821
-28.7061;31.3609
-28.731;31.3392
-28.756;31.3177
-28.781;31.2963
-28.8061;31.2749
-28.8228;31.2533
-28.8479;31.232
-28.8731;31.2108
-28.8982;31.1896
-28.9155;31.1686
-28.9408;31.1474
-28.966;31.1261
-28.9913;31.1052
-29.0085;31.0842
-29.0337;31.0631
-29.059;31.0422
-29.0762;31.0212
-29.1017;31.0003
-29.1275;30.9796
-29.1533;30.9591
-29.1708;30.9383
-29.1967;30.918
-29.215;30.8981
-29.2413;30.878
-29.2675;30.8578
-29.2856;30.8375
-29.312;30.8173
-29.3303;30.7972
-29.3569;30.7773
-29.3752;30.7574
-29.4018;30.7375
-29.4201;30.7064
-29.4469;30.6868
-29.4658;30.6674
-29.4847;30.6479
-29.5115;30.6282
-29.5302;30.6085
-29.5491;30.5891
-29.5761;30.5696
-29.603;30.55
-29.622;30.5306
-29.6409;30.5111
-29.66;30.492
-29.6876;30.4731
-29.707;30.4542
-29.726;30.4238
-29.7453;30.4047
-29.7647;30.3856
-29.7841;30.3665
-29.8118;30.3476
-29.8312;30.3286
-29.8506;30.3096
-29.8702;30.2796
-29.8899;30.2607
-29.9095;30.2418
-29.9295;30.2232
-29.9492;30.2044
-29.9689;30.1855
-29.9887;30.1556
-30.0088;30.137
-30.0292;30.1187
-30.0496;30.1003
-30.07;30.0707
-30.0904;30.0522
-30.1111;30.0338
-30.1315;30.0153
-30.1518;29.9856
-30.164;29.967
-30.1845;29.9485
-30.2053;29.9191
-30.226;29.9008
-30.2468;29.8825
-30.2594;29.8531
-30.28;29.8347
-30.301;29.8165
-30.3219;29.7871
-30.3349;29.769
-30.3562;29.751
-30.3773;29.7217
-30.3904;29.7037
-30.4118;29.6856
-30.4252;29.6567
-30.4467;29.6387
-30.4682;29.6096
-30.4818;29.5918
-30.5036;29.574
-30.5176;29.5453
-30.5397;29.5277
-30.5538;29.4989
-30.5679;29.4812
-30.5902;29.4635
-30.6043;29.4346
-30.6265;29.4168
-30.6406;29.388
-30.6547;29.3702
-30.6771;29.3414
-30.6911;29.3235
-30.7055;29.2945
-30.7281;29.277
-30.7426;29.2592
-30.7572;29.2304
-30.7719;29.2127
-30.7869;29.1841
-30.81;29.1665
-30.8248;29.1377
-30.8397;29.1089
-30.8549;29.0913
-30.8702;29.0626
-30.8854;29.045
-30.9006;29.0162
-30.9158;28.9985
-30.9312;28.9697
-30.9469;28.9411
-30.9623;28.9235
-30.9778;28.8947
-30.9933;28.877
-31.0088;28.8481
-31.0243;28.8304
-31.0314;28.8014
-31.0469;28.7724
-31.0624;28.7434
-31.0779;28.7255
-31.0934;28.6963
-31.1091;28.6784
-31.1166;28.6493
-31.1322;28.6201
-31.1479;28.6021
-31.1636;28.573
-31.1715;28.5439
-31.1872;28.5257
-31.2032;28.4965
-31.211;28.4672
-31.2271;28.449
-31.2433;28.4196
-31.2508;28.39
-31.2666;28.3716
-31.2824;28.342
-31.2902;28.3124
-31.3059;28.2937
-31.3135;28.2639
-31.3291;28.2341
-31.3365;28.2043
-31.352;28.1855
-31.3597;28.1557
-31.3759;28.137
-31.3844;28.1073
-31.4009;28.0775
-31.4093;28.0588
-31.4256;28.0289
-31.4339;27.9991
